 (8.640000000000000000e+04+0.000000000000000000e+00j)  (2.066470350608791050e+05+0.000000000000000000e+00j)  (6.048000000000000000e+05+0.000000000000000000e+00j)  (2.592000000000000000e+06+0.000000000000000000e+00j)  (7.776000000000000000e+06+0.000000000000000000e+00j)  (3.153600000000000000e+07+0.000000000000000000e+00j)  (6.307200000000000000e+07+0.000000000000000000e+00j)  (1.576800000000000000e+08+0.000000000000000000e+00j)  (3.153600000000000000e+08+0.000000000000000000e+00j)
 (2.332822629731289226e+02+0.000000000000000000e+00j)  (2.002977647676174229e+02+0.000000000000000000e+00j)  (1.161797454061400003e+02+0.000000000000000000e+00j)  (3.212956541711287173e+01+0.000000000000000000e+00j)  (8.729653023961191138e+00+0.000000000000000000e+00j)  (1.285681522803088228e+00+0.000000000000000000e+00j)  (4.712338304121885812e-01+0.000000000000000000e+00j)  (1.219525868781374811e-01+0.000000000000000000e+00j)  (4.345494619690271065e-02+0.000000000000000000e+00j)
